word,actual_v,actual_a,actual_d,pred_v,pred_a,pred_d,mae_overall,rmse_overall,mae_v,mae_a,mae_d,rmse_v,rmse_a,rmse_d,vad_variance
pool,0.2532521512438197,-0.2930490693374445,-0.028462620775584983,0.2587890445723371,-0.28191940155532796,-0.003801920796547603,0.013775753696557098,0.015944453749687355,0.005536893328517367,0.011129667782116548,0.02466069997903738,0.005536893328517367,0.011129667782116548,0.02466069997903738,0.053684716390234026
terror,-0.5461589668353137,0.5832726152694522,0.0034545246338057133,-0.5352827575089797,0.5734181528818735,0.0015767918157594159,0.007536134843986346,0.008542603794987547,0.010876209326334041,0.0098544623875787,0.0018777328180462974,0.010876209326334041,0.0098544623875787,0.0018777328180462974,0.18961038087278506
text,0.273752308305412,-0.2836686772913877,0.08752786972661347,0.27586607635671373,-0.26405012241921794,0.10508936322628962,0.013097938807715898,0.015250811613224705,0.0021137680513017565,0.01961855487216979,0.017561493499676145,0.0021137680513017565,0.01961855487216979,0.017561493499676145,0.05106584716259455
chemical,0.2081548166037809,-0.09939022232653831,0.22418832515504677,0.22311349062377328,-0.0995701040407439,0.24887729485994348,0.013275841813031555,0.01666672844278692,0.014958674019992374,0.0001798817142055903,0.0246889697048967,0.014958674019992374,0.0001798817142055903,0.0246889697048967,0.03780929055737489
necessary,0.44082322855370837,-0.24555112442746507,0.29594209880155287,0.4378765943267279,-0.24760016688202852,0.29380143652654117,0.002378779652185211,0.0024127206789483226,0.0029466342269804935,0.0020490424545634434,0.0021406622750116955,0.0029466342269804935,0.0020490424545634434,0.0021406622750116955,0.08649060362489792
continue,0.1948207945825613,0.23687386231700566,0.2970038225517756,0.18591894329349243,0.24111520552227284,0.28725165305375505,0.007631787997452196,0.008007012727929716,0.008901851289068868,0.004241343205267173,0.009752169498020546,0.008901851289068868,0.004241343205267173,0.009752169498020546,0.003934789132393036
loss,-0.051429107263575566,-0.04361940817547011,-0.02864853943722209,-0.05036007062515735,-0.04291527789407069,-0.028278402664292244,0.0007144345642491612,0.0007693373811575494,0.0010690366384182165,0.0007041302813994219,0.0003701367729298452,0.0010690366384182165,0.0007041302813994219,0.0003701367729298452,6.373334742090291e-05
either,0.028364893279261547,-0.14832416375190216,-0.002129202715995135,0.027177097746465297,-0.15272620084294533,-0.00864465006276513,0.004035093323536472,0.0045912904107372225,0.00118779553279625,0.0044020370910431705,0.006515447346769995,0.00118779553279625,0.0044020370910431705,0.006515447346769995,0.006493240043670472
obscure,0.22852595588266317,-0.14852669369598637,-0.09198064428453413,0.14821675540191792,-0.13651971135336982,-0.1564657138769423,0.05226708413858999,0.05986668385440593,0.08030920048074525,0.012006982342616546,0.06448506959240817,0.08030920048074525,0.012006982342616546,0.06448506959240817,0.017224036523735286
objection,-0.049333333333333305,0.11899999999999997,0.091,-0.049329930502562375,0.11902917681376855,0.09123527059238404,8.92834123078524e-05,0.0001368881749941409,3.402830770930787e-06,2.9176813768586052e-05,0.00023527059238404036,3.402830770930787e-06,2.9176813768586052e-05,0.00023527059238404036,0.0054237283950617264
establishment,0.27712827108923,0.09165886036521084,0.3897185545211818,0.27697919386919084,0.11761982183856352,0.377696598293616,0.012710664973652544,0.016517880979673157,0.00014907722003915103,0.02596096147335268,0.0120219562275658,0.00014907722003915103,0.02596096147335268,0.0120219562275658,0.01902109229440238
image,0.2225484987874709,-0.25823231610774955,0.0649010502849929,0.2504473630712387,-0.24401806727234232,0.08861192242805596,0.02194132842074603,0.022675956106734542,0.02789886428376781,0.014214248835407228,0.023710872143063055,0.02789886428376781,0.014214248835407228,0.023710872143063055,0.04368416763293282
easy,0.07632126676677432,0.14924625992281387,0.15479790874456745,0.04433327835777529,0.14126751031790352,0.13206137587565298,0.020901090294274616,0.023121719764551407,0.03198798840899903,0.007978749604910351,0.022736532868914472,0.03198798840899903,0.007978749604910351,0.022736532868914472,0.0035147157487316672
name,0.2588111750589982,-0.2929143910586454,0.025907043569280336,0.28337405987761227,-0.2625694010077619,0.052790595901077646,0.02726380906709831,0.027367128200191843,0.024562884818614072,0.030344990050883536,0.02688355233179731,0.024562884818614072,0.030344990050883536,0.02688355233179731,0.047809579692687364
loose,0.22108533620071674,-0.06691971490623994,0.22518227361139176,0.23306862095058295,-0.053746797434938556,0.21931734409636283,0.010340377245398838,0.010824698091530475,0.011983284749866208,0.01317291747130138,0.005864929515028927,0.011983284749866208,0.01317291747130138,0.005864929515028927,0.01893690519732213
peace,-0.044098617411944666,0.05852344281119111,0.16825072004485117,-0.2071450242001518,0.09977633113335875,0.2029481411482939,0.0796655720712725,0.09914609185892702,0.16304640678820714,0.04125288832216764,0.03469742110344273,0.16304640678820714,0.04125288832216764,0.03469742110344273,0.014724857907730602
cake,0.2713631440301902,-0.2352221789169417,-0.15802002879427338,0.2697604361283433,-0.23490117138688657,-0.15753160069542355,0.0008040478435839549,0.000984933239825705,0.0016027079018469115,0.00032100753005512295,0.0004884280988498302,0.0016027079018469115,0.00032100753005512295,0.0004884280988498302,0.053704979761013676
win,0.34385826631139926,0.3579937725083259,0.3764875663474083,0.34786542754185346,0.3708572520614281,0.3853531850759747,0.00857875317070759,0.009311742457425111,0.004007161230454193,0.012863479553102186,0.008865618728566393,0.004007161230454193,0.012863479553102186,0.008865618728566393,0.0016615195012748868
however,-0.04410097077847412,-0.047989334989549964,0.11443336609456664,-0.04367580609043323,-0.04697329183957108,0.11500260465802445,0.0006701488004925288,0.0007158075245724076,0.0004251646880408938,0.0010160431499788847,0.0005692385634578079,0.0004251646880408938,0.0010160431499788847,0.0005692385634578079,0.005885081856837415
bitter,-0.023830335237812257,0.09160729921714805,-0.02016548460311842,-0.06424750298542439,0.09833951653761996,-0.03289277284216551,0.019958891102377047,0.024771314490141395,0.040417167747612136,0.006732217320471912,0.012727288239047091,0.040417167747612136,0.006732217320471912,0.012727288239047091,0.00693971111642212
stake,0.25216187640771076,0.08951420639223182,0.1830716603870139,0.25730360788847795,0.0987439205732517,0.18312848074407262,0.004809422006281931,0.006099952323218275,0.0051417314807671866,0.00922971418101988,5.68203570587289e-05,0.0051417314807671866,0.00922971418101988,5.68203570587289e-05,0.007760018752587988
around,-0.015661760537151743,-0.3010048282725116,-0.175411889440033,-0.01430959814026625,-0.3007488732157692,-0.166052026330925,0.0036559935209119696,0.005462017135328423,0.0013521623968854937,0.0002559550567424185,0.009359863109107996,0.0013521623968854937,0.0002559550567424185,0.009359863109107996,0.01438277232956656
league,0.40430713263606044,0.09124600325777472,0.1817112411235,0.3903473176937935,0.039993701296570046,0.17765464429388209,0.023089571244363182,0.03075782213455579,0.013959814942266946,0.05125230196120468,0.0040565968296179256,0.013959814942266946,0.05125230196120468,0.0040565968296179256,0.04037387611045704
parliament,0.24808368021054875,-0.25282569041691744,0.34091330672819303,0.2504668759043098,-0.2553364724282619,0.3503955534684449,0.004792074815119146,0.005827997119258893,0.002383195693761081,0.00251078201134447,0.009482246740251887,0.002383195693761081,0.00251078201134447,0.009482246740251887,0.07032688398345056
somebody,0.21999999999999997,-0.25,0.062,0.21987743303063328,-0.2498304695473053,0.06202153892455682,0.00010454544887273283,0.00012141823262545211,0.00012256696936668865,0.00016953045269468836,2.1538924556821493e-05,0.00012256696936668865,0.00016953045269468836,2.1538924556821493e-05,0.03813422222222223
college,0.43780452835014455,-0.0887397538288096,0.44813820443552804,0.434048365172951,-0.08835556543947493,0.44633518041489695,0.0019811251957197787,0.0024157302657910845,0.003756163177193572,0.00038418838933466926,0.0018030240206310943,0.003756163177193572,0.00038418838933466926,0.0018030240206310943,0.057088066500332935
wash,0.23330227246131036,-0.3176129480146842,-0.05211911535409263,0.22892704072070547,-0.3053396818711072,-0.05141232404926771,0.0057850963963356,0.007533818610409239,0.00437523174060489,0.012273266143576989,0.0007067913048249205,0.00437523174060489,0.012273266143576989,0.0007067913048249205,0.05127328666332181
stretch,0.19757443556433468,-0.07066890623296249,0.17653248660265608,0.20801512293159377,-0.08377670114409201,0.17588775037805107,0.00806440616766454,0.009682250512017588,0.010440687367259088,0.013107794911129525,0.0006447362246050081,0.010440687367259088,0.013107794911129525,0.0006447362246050081,0.015295225648162058
economic,0.21506141931915046,-0.08543486747118005,0.40585770051244624,0.2187516680883273,-0.0854662324842575,0.40740290614216795,0.001755606470658667,0.00230987591157189,0.0036902487691768404,3.1365013077447323e-05,0.0015452056297217132,0.0036902487691768404,3.1365013077447323e-05,0.0015452056297217132,0.04144082326151987
crimson,0.29367857111120643,-0.1521675781553966,0.10355087053023157,0.2896963555462004,-0.1512671982941518,0.1010810850853854,0.002450793623699011,0.002754908640002769,0.003982215565006053,0.0009003798612448044,0.002469785444846176,0.003982215565006053,0.0009003798612448044,0.002469785444846176,0.031459810609143074
faculty,0.17507012056386792,0.04604199935399721,0.2818396231452466,0.1761730436644748,0.045405943914651296,0.2846821258380205,0.0015271604109089061,0.0017982238872658776,0.0011029231006068896,0.0006360554393459103,0.0028425026927739183,0.0011029231006068896,0.0006360554393459103,0.0028425026927739183,0.0170252354856015
pump,0.16805252614248228,0.1234582884715514,0.2008011401583053,0.15898666893109184,0.12182377029433994,0.20069787677441409,0.0036012129241643717,0.005318899634805663,0.009065857211390443,0.0016345181772114553,0.0001032633838912167,0.009065857211390443,0.0016345181772114553,0.0001032633838912167,0.0011930182108222205
enable,0.2587668826322013,-0.15634089038589238,0.12142655929608487,0.2581320709463369,-0.16068482071682855,0.11286671533802459,0.004512861991620293,0.005554086939149053,0.0006348116858644337,0.004343930330936163,0.008559843958060281,0.0006348116858644337,0.004343930330936163,0.008559843958060281,0.03018397349407703
them,0.17357423217679613,-0.2773455567596232,-0.023381245817504344,0.17530483368028796,-0.2724559691484263,-0.020030228840832928,0.003323735363786715,0.0035652191774325466,0.0017306015034918298,0.0048895876111968994,0.0033510169766714157,0.0017306015034918298,0.0048895876111968994,0.0033510169766714157,0.03262315298927285
venture,0.2234401486113852,0.44754532929656476,0.32559831018053365,0.22115463029633345,0.4166895676602853,0.3029544920096227,0.018595032707414045,0.02213627581957278,0.002285518315051749,0.030855761636279455,0.022643818170910934,0.002285518315051749,0.030855761636279455,0.022643818170910934,0.008179109627451314
harvest,0.23569817792743075,-0.10424659813939738,0.18605857825718583,0.2194410002387231,-0.08553505365028469,0.2019111001575693,0.016940414692734607,0.016987448054101545,0.016257177688707658,0.01871154448911269,0.01585252190038347,0.016257177688707658,0.01871154448911269,0.01585252190038347,0.0180385219071059
assumption,0.18228913254523407,-0.1307166901186744,0.09426521808465743,0.1799412939236095,-0.12840527152933076,0.09247710228412931,0.002149124337165446,0.00216428280687881,0.002347838621624576,0.002311418589343639,0.0017881158005281228,0.002347838621624576,0.002311418589343639,0.0017881158005281228,0.02035520598658223
purchase,0.35147573023055295,0.2685097728787322,0.22958466727033036,0.3355629345075833,0.31549988573356214,0.23691847753502013,0.023412239614163128,0.028954404079685275,0.015912795722969664,0.04699011285482996,0.007333810264689766,0.015912795722969664,0.04699011285482996,0.007333810264689766,0.002199254388311297
fish,0.007920118497258726,-0.18978053597024336,-0.017993986152804148,0.002163451311197601,-0.18536015412434367,-0.02352985329717754,0.005237638725444734,0.005270193475094478,0.005756667186061125,0.004420381845899685,0.005535867144373392,0.005756667186061125,0.004420381845899685,0.005535867144373392,0.006459877517193386
scarlet,0.4106666666577027,-0.13799999999698775,0.1999999999956344,0.41077831295236444,-0.13806525393511038,0.20029265405719343,0.0001565180981144739,0.0001847244536232398,0.00011164629466176024,6.525393812262248e-05,0.00029265406155903895,0.00011164629466176024,6.525393812262248e-05,0.00029265406155903895,0.05107328394893178
iron,0.13772377119086576,-0.15703819925308177,0.0655147425376277,0.13543788251106045,-0.14861069472843227,0.07193572454798408,0.005711458404937063,0.0062577186883285745,0.002285888679805309,0.008427504524649493,0.006420982010356388,0.002285888679805309,0.008427504524649493,0.006420982010356388,0.012899370532955761
lock,0.136542619378504,-0.12324584708899808,0.12930551565306184,0.1264098888395214,-0.12308952236161597,0.127030705819876,0.004187955033183523,0.005996427418977097,0.010132730538982615,0.00015632472738211223,0.0022748098331858424,0.010132730538982615,0.00015632472738211223,0.0022748098331858424,0.0184927381283077
sum,0.29294401169623235,-0.1876767395239064,0.12391969170020216,0.28618406547901926,-0.180318480516694,0.1365860883489198,0.00892820062438105,0.009314477128633,0.0067599462172130975,0.007358259007212403,0.012666396648717645,0.0067599462172130975,0.007358259007212403,0.012666396648717645,0.034461030846541896
cabin,0.08432336520251106,-0.3021041135203667,-0.041241019720946376,0.12452067762441887,-0.2794342676869211,-0.016786798489904293,0.02910712649546517,0.030153798942938105,0.04019731242190781,0.022669845833445612,0.024454221231042083,0.04019731242190781,0.022669845833445612,0.024454221231042083,0.027307767929475302
behalf,0.3200372583720358,-0.2750916410673981,0.11284952927485331,0.3204683191375079,-0.2749943313581698,0.11449718741824474,0.0007253428726972747,0.0009848959201397209,0.00043106076547211325,9.730970922827709e-05,0.001647658143391434,0.00043106076547211325,9.730970922827709e-05,0.001647658143391434,0.0608182410569693
trust,0.6103104496261944,-0.15158367197539127,0.3438692421576219,0.575307000628783,-0.13714663237118366,0.3243064639041953,0.023001088951681847,0.024606041583593363,0.03500344899741137,0.014437039604207613,0.01956277825342656,0.03500344899741137,0.014437039604207613,0.01956277825342656,0.0779261231133692
saint,0.4793928810528738,-0.3030845143580395,0.2397601464146605,0.4917763100648431,-0.31605175005094005,0.23292770650464603,0.010727701538294776,0.011078218128888111,0.012383429011969316,0.012967235692900536,0.006832439910014476,0.012383429011969316,0.012967235692900536,0.006832439910014476,0.1082712590492531
bush,-0.08738601194108499,-0.10209781943172327,0.03522519644117848,-0.014685377153200462,-0.10263523772983932,0.04312450609036357,0.02704578757839522,0.04222191457020956,0.07270063478788452,0.0005374182981160436,0.007899309649185088,0.07270063478788452,0.0005374182981160436,0.007899309649185088,0.008898473242987853
bulk,0.20097462918295483,-0.12011434896865589,0.11758838936483426,0.20070074010898814,-0.13494211204127807,0.0965183793994006,0.012057220704007512,0.014875963754842129,0.00027388907396669326,0.01482776307262218,0.021070009965433664,0.00027388907396669326,0.01482776307262218,0.021070009965433664,0.019509592670067452
cap,0.06758828992730737,-0.29586656121999705,-0.059431528732664524,0.09169441322803888,-0.3152129873532925,-0.07650643000577258,0.02017581690237834,0.020387427810683683,0.024106123300731516,0.019346426133295458,0.017074901273108054,0.024106123300731516,0.019346426133295458,0.017074901273108054,0.03222032053876995
rocky,0.06377721653196157,-0.45752462556175366,0.19665370105022764,0.11068398458873797,-0.4317504871425662,0.18654226565858456,0.027597447289202316,0.03144726923207073,0.046906768056776404,0.025774138419187465,0.010111435391643081,0.046906768056776404,0.025774138419187465,0.010111435391643081,0.09242403708750356
regularly,0.09714012898956753,-0.5337463451415247,-0.01736980015238577,0.1075467096476241,-0.5128250625868159,-0.0012174423253443027,0.015826740346602284,0.016400159024629286,0.010406580658056566,0.02092128255470882,0.016152357827041466,0.010406580658056566,0.02092128255470882,0.016152357827041466,0.07179282966561963
speed,0.11127928727376649,0.07451204028994751,0.228996466831583,0.14784664007745754,0.05560892786138369,0.24118015568743134,0.022551384696034404,0.024785353367749664,0.036567352803691056,0.018903112428563823,0.012183688855848335,0.036567352803691056,0.018903112428563823,0.012183688855848335,0.0076890528031070965
hail,0.09465523842337464,-0.02098151549432803,-0.08665825880305328,0.08136859640750058,0.04209995175207709,-0.05692957919727873,0.035365596289351243,0.04098617961020547,0.013286642015874067,0.06308146724640512,0.02972867960577455,0.013286642015874067,0.06308146724640512,0.02972867960577455,0.003841372825555326
possess,0.09635850932803228,-0.3202494812891856,-0.15189159110738318,0.11662738263752778,-0.34145285241411005,-0.15243969575883076,0.014006783028622507,0.016938226894676205,0.020268873309495505,0.02120337112492443,0.000548104651447584,0.020268873309495505,0.02120337112492443,0.000548104651447584,0.046013604639558274
pass,0.15556192299677749,-0.023669928794276363,0.10377399871789056,0.1688657909126992,-0.026327277491107286,0.11894977493095334,0.010378997608605141,0.01175242651951506,0.013303867915921724,0.002657348696830923,0.015175776213062778,0.013303867915921724,0.002657348696830923,0.015175776213062778,0.008253584764954365
distress,-0.6455984647064603,0.246822873153017,-0.2413896065022548,-0.6310690586314965,0.230255765329185,-0.24443144623086238,0.011379451209134445,0.012842968133992034,0.01452940607496378,0.016567107823831972,0.0030418397286075816,0.01452940607496378,0.016567107823831972,0.0030418397286075816,0.12496517016805025
thing,0.2863525322096508,0.05182233027248439,0.16964080589585662,0.28128411082299354,0.04796243193928848,0.16250328068649766,0.005355281643070704,0.005523645433032058,0.005068421386657251,0.003859898333195909,0.0071375252093589525,0.005068421386657251,0.003859898333195909,0.0071375252093589525,0.011270728752014044
write,0.2207506432567364,-0.21625584302805834,0.10603693391701982,0.21763176500293227,-0.20728744481126404,0.11513109096681724,0.00706047784013195,0.007590855476238752,0.003118878253804136,0.008968398216794293,0.009094157049797422,0.003118878253804136,0.008968398216794293,0.009094157049797422,0.03451520130923946
mood,0.0028168789374857783,-0.0911658569656648,0.03518101108187432,-0.026571557549174007,-0.06766432815779197,0.03433934447796559,0.017910543966147115,0.02173101054645065,0.029388436486659786,0.023501528807872832,0.0008416666039087264,0.029388436486659786,0.023501528807872832,0.0008416666039087264,0.002806705321702342
sudden,-0.09728910859197641,0.2787956451755958,-0.00968549600668502,-0.09604547983774864,0.27807637198733215,-0.009962427304637455,0.000746611080147952,0.0008447203366563985,0.001243628754227774,0.0007192731882636472,0.00027693129795243465,0.001243628754227774,0.0007192731882636472,0.00027693129795243465,0.024956253765041406
driver,0.2552695802908211,-0.09907267127611485,0.06741014388238818,0.26410926094135523,-0.09191915615030188,0.07198136887438211,0.0068548069227803475,0.007075988284004164,0.008839680650534143,0.00715351512581297,0.00457122499199393,0.008839680650534143,0.00715351512581297,0.00457122499199393,0.02116634348368597
impulse,0.20074646620057857,0.216592688012714,0.1854859893458352,0.20301801861764454,0.21330821082218393,0.18469057526806693,0.002117147895121444,0.0023509164421350354,0.002271552417065975,0.003284477190530072,0.0007954140777682861,0.002271552417065975,0.003284477190530072,0.0007954140777682861,0.0006452357879260045
community,0.3083065105882794,-0.2408615167958595,0.04188921528784484,0.3045025491024678,-0.23724444375653247,0.04085562133250292,0.002818209493493503,0.0030887784436506903,0.00380396148581158,0.0036170730393270123,0.001033593955341916,0.00380396148581158,0.0036170730393270123,0.001033593955341916,0.051837136817577595
sour,-0.08310882127026833,0.0269584567660237,-0.04023260713359315,-0.12839203116100728,0.01634073581018361,-0.04860417307917733,0.021424165597387742,0.027284844466516987,0.045283209890738946,0.010617720955840092,0.008371565945584185,0.045283209890738946,0.010617720955840092,0.008371565945584185,0.0020647652999473956
feminine,0.4527275054419231,-0.013037047731736438,0.06384990593912458,0.448082775662467,-0.033141698134355184,0.04600443148492538,0.014198284878758004,0.0157504649775931,0.004644729779456069,0.020104650402618746,0.0178454744541992,0.004644729779456069,0.020104650402618746,0.0178454744541992,0.04720776344079068
badly,-0.3937424810685431,-0.06906884470254529,-0.3156389023272951,-0.4444134870706039,-0.11115397381415582,-0.38491917132830233,0.05401213470489286,0.05519198194923407,0.050671006002060814,0.042085129111610525,0.06928026900100726,0.050671006002060814,0.042085129111610525,0.06928026900100726,0.01975822594236283
hook,-0.006660562514935408,-0.10513596148277206,-0.034485480720466234,0.022326265341307338,-0.10711574107663614,-0.016171903032818236,0.016426728379251607,0.01982879088706831,0.028986827856242747,0.001979779593864084,0.018313577687648,0.028986827856242747,0.001979779593864084,0.018313577687648,0.004200130483302293
reference,0.27316986344938815,0.028641198007465205,0.251971051228809,0.26977942360713747,0.12054780897198719,0.2666589304904285,0.03666164335613073,0.05377128731492248,0.003390439842250681,0.09190661096452199,0.014687879261619519,0.003390439842250681,0.09190661096452199,0.014687879261619519,0.005144348975283569
elevator,0.16017471249755755,-0.2409214246113327,0.048951782400778666,0.15243070854643453,-0.2384522155818804,0.046168899362411836,0.004332032006314049,0.004960209284273108,0.007744003951123013,0.0024692090294523017,0.0027828830383668304,0.007744003951123013,0.0024692090294523017,0.0027828830383668304,0.029103059841822963
grave,-0.05649105050706559,-0.15595568854060757,0.0296829850866599,-0.026969541097966586,-0.14776242193549474,0.05605185353168723,0.021361214819746385,0.023337854503825153,0.029521509409099006,0.008193266605112826,0.026368868445027328,0.029521509409099006,0.008193266605112826,0.026368868445027328,0.010964726130589448
profound,0.4477361901747128,0.1531107727675352,0.44439982465684613,0.44850885634445403,0.147661141131651,0.4440574742730019,0.0021882160631565653,0.00318395465639881,0.000772666169741254,0.005449631635884217,0.00034235038384422545,0.000772666169741254,0.005449631635884217,0.00034235038384422545,0.024044519847522528
coach,0.5057048935801743,0.2270986192259266,0.45685746613983524,0.4494985974491138,0.15216454571190197,0.3823082500688792,0.06856319523868042,0.06911789135231633,0.05620629613106054,0.07493407351402465,0.07454921607095605,0.05620629613106054,0.07493407351402465,0.07454921607095605,0.0533622519191437
pound,0.11492452805269332,-0.2936649651953476,0.064082906557964,0.12088870371196526,-0.2931972849052624,0.051468198440633925,0.006348854688895743,0.008060623983989896,0.005964175659271945,0.00046768029008520395,0.012614708117330078,0.005964175659271945,0.00046768029008520395,0.012614708117330078,0.044603204818782584
current,0.19415707322975506,-0.2301974887847169,0.04854316533820514,0.19070642515925576,-0.21101349027316768,0.058834226083739755,0.010975235775861049,0.012725809761607145,0.0034506480704993014,0.019183998511549227,0.010291060745534618,0.0034506480704993014,0.019183998511549227,0.010291060745534618,0.02340760138144635
risk,-0.19263352268362152,0.4111856603533649,0.2527276616316012,-0.1980653119004121,0.3833834743278293,0.22419631937809875,0.020588439165276206,0.023212808049872115,0.005431789216790578,0.02780218602553558,0.028531342253502456,0.005431789216790578,0.02780218602553558,0.028531342253502456,0.057450538506343914
truck,0.17820850611215325,0.13100358745879964,0.15862796432052326,0.16127261389390948,0.11521294088064085,0.15069732403912478,0.013552393025933676,0.01413110068675034,0.016935892218243764,0.01579064657815879,0.007930640281398477,0.016935892218243764,0.01579064657815879,0.007930640281398477,0.0006914704733753082
upstairs,0.2209842522871598,-0.3071482693065518,0.1701734579620946,0.2272736004602945,-0.3053984400781883,0.17552826509448882,0.004464661511297485,0.004874825200164896,0.006289348173134701,0.0017498292283635308,0.005354807132394224,0.006289348173134701,0.0017498292283635308,0.005354807132394224,0.058660537986746274
turkey,0.2566182415634677,0.013913614254222925,0.06378253722756226,0.2381079211004556,0.027370421393241487,0.05169971475766541,0.014683316690642503,0.014941131381293158,0.018510320463012098,0.013456807139018562,0.01208282246989685,0.018510320463012098,0.013456807139018562,0.01208282246989685,0.009223137160809101
goodness,0.4025128649391327,0.1411580316264402,0.21710806618806147,0.4993792115757497,0.08141168699732468,0.26707707867629144,0.0688605679179875,0.0717626110086006,0.09686634663661703,0.059746344629115516,0.049969012488229964,0.09686634663661703,0.059746344629115516,0.049969012488229964,0.047718037797739296
depth,-0.0032425345092949864,-0.01074114947518369,0.2191757535068665,-0.011147946147390383,-0.02721227304712398,0.2118045079686172,0.010582593582761665,0.011374367464831052,0.007905411638095397,0.01647112357194029,0.007371245538249305,0.007905411638095397,0.01647112357194029,0.007371245538249305,0.013681112657621532
weep,-0.31804035770789785,0.10929959372818486,-0.335538438976344,-0.32547210564831347,0.11881466235817364,-0.3346199905960179,0.005955088316910176,0.00699073090862923,0.007431747940415623,0.009515068629988785,0.0009184483803261201,0.007431747940415623,0.009515068629988785,0.0009184483803261201,0.03506255690630459
fortune,0.3432905059198718,0.11065838866877858,0.42736827214575424,0.34282255479447415,0.11066244470736819,0.42702007440398043,0.00027340163525368943,0.00033676716713794614,0.0004679511253976587,4.056038589606015e-06,0.0003481977417738036,0.0004679511253976587,4.056038589606015e-06,0.0003481977417738036,0.01593851461505671
carpet,0.05348962881414262,-0.28148178048530376,-0.057623386363243295,0.0016406762928563579,-0.30738878377673157,-0.06777706164411483,0.02930321036452854,0.033973439717942554,0.05184895252128626,0.02590700329142781,0.010153675280871535,0.05184895252128626,0.02590700329142781,0.010153675280871535,0.01777027677210891
conscious,0.34202926530718825,-0.007637426056830016,0.36555799131228156,0.3442911036977665,-0.010869304574003313,0.3721992710133394,0.004044998869603124,0.004459728979902351,0.0022618383905782524,0.0032318785171732978,0.006641279701057823,0.0022618383905782524,0.0032318785171732978,0.006641279701057823,0.0320737966812854
court,0.09395742716520719,0.03881450067749123,0.2817378676559909,0.06481722477954532,0.05835179865838877,0.2843082124698542,0.017082615060140905,0.02030980124581783,0.029140202385661867,0.01953729798089754,0.0025703448138633123,0.029140202385661867,0.01953729798089754,0.0025703448138633123,0.017922755818145803
awe,0.3709855331842373,0.04590418049740763,0.10681297634062138,0.37141044718173,0.05631827076780971,0.10535968133768982,0.0040974330902754375,0.006075796091347323,0.0004249139974926708,0.010414090270402077,0.001453295002931565,0.0004249139974926708,0.010414090270402077,0.001453295002931565,0.01928737609422553
cheek,-0.07880906466796203,-0.4246137211594115,-0.16470390199033003,-0.07885129504588771,-0.4154368879665194,-0.16371830821409727,0.0034015524490168397,0.005328772402306009,4.223037792568107e-05,0.009176833192892087,0.0009855937762327516,4.223037792568107e-05,0.009176833192892087,0.0009855937762327516,0.019907471253468274
gang,0.3387380313833367,-0.1984377400097577,0.2149597752384083,0.3186430186137219,-0.17263865068478004,0.21640855487229932,0.015780960576161147,0.018898866902866025,0.020095012769614784,0.025799089324977653,0.0014487796338910064,0.020095012769614784,0.025799089324977653,0.0014487796338910064,0.04176625396351206
abuse,-0.19668443491008195,0.2218743292688978,0.08778128200379921,-0.2367480571328721,0.20517778495792507,0.05157515552389035,0.03098876433789058,0.03263307122239584,0.04006362222279014,0.016696544310972727,0.03620612647990886,0.04006362222279014,0.016696544310972727,0.03620612647990886,0.03996857060956755
such,0.08826850979802267,-0.3636889317254572,-0.05558571217867732,0.09607186209835814,-0.3578093630008916,-0.03447178320714479,0.011598949998811189,0.013432046656224323,0.007803352300335464,0.005879568724565576,0.021113928971532525,0.007803352300335464,0.005879568724565576,0.021113928971532525,0.03603146530482637
full,0.09458097666323159,-0.20414239826268477,-0.015703798938759363,0.07066079834047154,-0.20466256619803708,-0.026297059080138047,0.011677868799830349,0.015106981455566947,0.023920178322760055,0.0005201679353523114,0.010593260141378683,0.023920178322760055,0.0005201679353523114,0.010593260141378683,0.015794221578852203
bad,-0.13236695721687286,0.06911125613989796,-0.16421453952806958,-0.13941152549677088,0.05537207567199433,-0.17357616194840392,0.010048457056045332,0.010424826082013339,0.0070445682798980225,0.013739180467903636,0.009361622420334337,0.0070445682798980225,0.013739180467903636,0.009361622420334337,0.0072666718503065315
weather,0.1176544294847398,-0.27524041638422625,-0.026564332418829818,0.11523469850201523,-0.28009003091125917,-0.028880431380168988,0.0031951481570322176,0.003402850446722683,0.0024197309827245633,0.004849614527032919,0.0023160989613391705,0.0024197309827245633,0.004849614527032919,0.0023160989613391705,0.026453886568092135
john,0.00815833416717942,-0.37155555411256497,-0.4174305520937633,0.002980155584817113,-0.3801458950116648,-0.43826462392706167,0.011534197104920171,0.01334998176463948,0.005178178582362306,0.008590340899099824,0.020834071833298384,0.005178178582362306,0.008590340899099824,0.020834071833298384,0.03468357626010005
shock,0.010361013139589193,0.30253548110978146,0.04469041692568368,0.010584615820713218,0.31286005471030287,0.05122663054983406,0.005694796635265274,0.0070561771220238574,0.00022360268112402507,0.010324573600521414,0.006536213624150383,0.00022360268112402507,0.010324573600521414,0.006536213624150383,0.02083511351958646
anger,-0.15285213029051523,0.2531773649748764,-0.0008255396506265189,-0.15287894392637538,0.25316236911091544,-0.0009995234922251205,7.193111380657807e-05,0.00010200363415320791,2.6813635860156726e-05,1.4995863960975964e-05,0.00017398384159860152,2.6813635860156726e-05,1.4995863960975964e-05,0.00017398384159860152,0.027971894014839058
