word,actual_v,actual_a,actual_d,pred_v,pred_a,pred_d,mae_overall,rmse_overall,mae_v,mae_a,mae_d,word_length,trajectory_length,vad_variance,error_v,error_a,error_d
east,0.10944180798628672,-0.31026253879407106,-0.030782285941628892,0.13426828499559473,-0.31332652206759565,0.03355535035400123,0.030742698859487574,0.03985420679720406,0.024826477009308012,0.003063983273524584,0.06433763629563012,4,39,0.03538282341777,0.024826477009308012,-0.003063983273524584,0.06433763629563012
blind,-0.15787300562804957,-0.10157421208279682,-0.17076026129825145,-0.14863901068053476,-0.0992425497024037,-0.1533271968537464,0.009666240590804323,0.011469016930744843,0.009233994947514812,0.002331662380393118,0.017433064444505042,5,39,0.0005785805580556515,0.009233994947514812,0.002331662380393118,0.017433064444505042
gay,0.02807571223278501,-0.14638553802233217,-0.05261156636229498,0.3779997274001309,-0.27752812552274153,-0.11056991661547794,0.1796749843069794,0.21833030405878923,0.3499240151673459,0.13114258750040936,0.05795835025318296,3,39,0.1779349097576917,0.3499240151673459,-0.13114258750040936,-0.05795835025318296
sack,0.11809294059855335,-0.05261320917240957,-0.03368543132381398,0.09711165237229952,-0.030342094035368784,-0.03537204326989515,0.01497967176979193,0.017692387109876088,0.020981288226253836,0.022271115137040783,0.0016866119460811693,4,39,0.00729482790061595,-0.020981288226253836,0.022271115137040783,-0.0016866119460811693
at,0.22076115251703282,-0.1627916188380306,0.09824704326809605,0.2119330535458932,-0.170927274949288,0.10109309652587757,0.006603269446726183,0.00712330098926533,0.00882809897113962,0.008135656111257411,0.0028460532577815195,2,39,0.025726406711229843,-0.00882809897113962,-0.008135656111257411,0.0028460532577815195
below,-0.04905759710889106,-0.4772039761435226,-0.3304720808760612,-0.05098391886216268,-0.4769424368086196,-0.3413000809511347,0.004338620387749366,0.0063515012384637495,0.0019263217532716204,0.00026153933490302705,0.010828000075073452,5,39,0.03177196347881253,-0.0019263217532716204,0.00026153933490302705,-0.010828000075073452
apparent,0.5086945542108982,-0.13547735980287084,0.3103562875579179,0.5071557113139785,-0.14108171118773014,0.30061204428576216,0.005629145851311551,0.006550497916273908,0.0015388428969196344,0.005604351384859291,0.009744243272155728,8,39,0.07302335003005647,-0.0015388428969196344,-0.005604351384859291,-0.009744243272155728
season,0.28705745251473314,-0.2262972240829952,0.07256372737699429,0.31033605974501755,-0.23681396874153532,0.08764047052032713,0.01629069834405245,0.017125066000892912,0.02327860723028441,0.010516744658540106,0.015076743143332835,6,39,0.06761375564510425,0.02327860723028441,-0.010516744658540106,0.015076743143332835
nice,0.6968104955870158,0.006199673337040617,0.3064311672728342,0.6896602126315338,0.002737272963505337,0.3111073139572556,0.005096276671146239,0.00532231498830911,0.007150282955482035,0.00346240037353528,0.004676146684421401,4,39,0.0753518000772438,-0.007150282955482035,-0.00346240037353528,0.004676146684421401
ancient,0.025805169032683803,-0.09672479328760505,-0.034688617540293766,0.03556845638867737,-0.08475032491173208,-0.02379777338066697,0.010876199963831113,0.010913602512304891,0.00976328735599357,0.011974468375872974,0.010890844159626795,7,39,0.002482202024813035,0.00976328735599357,0.011974468375872974,0.010890844159626795
stomach,0.19034845979112078,-0.22312679026198162,-0.0782369899272872,0.1952580861141105,-0.2196544727407163,-0.07612621403364755,0.003497573245964891,0.003679528705013268,0.004909626322989719,0.0034723175212653112,0.0021107758936396437,7,39,0.029744725892588364,0.004909626322989719,0.0034723175212653112,0.0021107758936396437
senior,0.34075332116974644,-0.10084138458847701,0.289293171035808,0.34998106922171435,-0.09847439088794635,0.295012936299172,0.00577150233862087,0.006415338597375701,0.00922774805196791,0.002366993700530659,0.0057197652633640406,6,39,0.03939083266512647,0.00922774805196791,0.002366993700530659,0.0057197652633640406
plant,0.2313095153332359,-0.22515949310585293,0.05083675296083255,0.18645066415688563,-0.18778092713731823,0.11727762072371967,0.04955942830259069,0.05106813302445892,0.04485885117635027,0.0373785659685347,0.06644086776288712,5,39,0.03562646583341167,-0.04485885117635027,0.0373785659685347,0.06644086776288712
settlement,0.14496181237821512,-0.1460711740752435,0.1528252995077205,0.09405474099993559,-0.010799023615191423,0.21633901169236086,0.08323097800765733,0.09114837033078459,0.05090707137827953,0.1352721504600521,0.06351371218464036,10,39,0.014641048929757925,-0.05090707137827953,0.1352721504600521,0.06351371218464036
bear,0.08283542497281407,-0.011319707357638153,-0.013375523242632352,0.05188095366447242,0.01189320468569396,-0.007503689014137014,0.020013072526723033,0.022594225049167974,0.030954471308341648,0.02321291204333211,0.005871834228495338,4,39,0.0016551706835318686,-0.030954471308341648,0.02321291204333211,0.005871834228495338
consultant,0.4683446465103438,0.03342661927785268,0.4992858895851446,0.464015823774308,0.03133117934970492,0.49543570275517224,0.0034248164980519697,0.003556848483240412,0.004328822736035798,0.0020954399281477645,0.0038501868299723463,10,39,0.0447709461344593,-0.004328822736035798,-0.0020954399281477645,-0.0038501868299723463
properly,0.6657442553619299,0.01954341431936519,0.6750173983666675,0.6450507873198209,-0.011909734352302612,0.6508880055533458,0.02542533650903285,0.025818260840675074,0.02069346804210903,0.031453148671667805,0.024129392813321715,8,39,0.10697559153367846,-0.02069346804210903,-0.031453148671667805,-0.024129392813321715
interfere,0.1948815056425945,-0.03969140870324462,0.19779995218454471,0.1902049571994997,-0.03841658970079044,0.19517300244499025,0.0028594390617011425,0.003183087273061369,0.004676548443094786,0.0012748190024541792,0.0026269497395544628,9,39,0.010714941098416645,-0.004676548443094786,0.0012748190024541792,-0.0026269497395544628
solemn,0.4834051497513519,-0.25311338763423374,0.2741783744915283,0.4838278759501372,-0.25351043972188203,0.2738196368890403,0.00039283862964053135,0.000393717524325997,0.00042272619878530593,0.00039705208764828637,0.0003587376024880018,6,39,0.09473119424347953,0.00042272619878530593,-0.00039705208764828637,-0.0003587376024880018
culture,0.40996764618876746,-0.08296519331196119,0.27177693071156517,0.35738000409590737,-0.1143466306698436,0.24384718355441345,0.037299608869298076,0.038860114461127845,0.0525876420928601,0.031381437357882416,0.027929747157151713,7,39,0.04071071113252677,-0.0525876420928601,-0.031381437357882416,-0.027929747157151713
naturally,0.30093989564994844,-0.2585829148457036,-0.09979232342104734,0.35614313681373094,-0.2819678809951911,-0.14605458199792704,0.041616821963383226,0.04372051785845133,0.0552032411637825,0.023384966149487485,0.0462622585768797,9,39,0.08069438652265705,0.0552032411637825,-0.023384966149487485,-0.0462622585768797
elevation,0.31208627450980353,-0.17793754538852583,0.12569266521423347,0.4998881678839098,0.4997463433246594,0.49970570660661906,0.4131662744932257,0.45985894913835856,0.18780189337410624,0.6776838887131852,0.37401304139238556,9,39,0.04055968119229285,0.18780189337410624,0.6776838887131852,0.37401304139238556
tape,0.014502267086775851,-0.19974350252739898,-0.08478101578522547,0.05471255327824488,-0.2036797340556656,-0.07695470599146698,0.017324275837831388,0.02375999550527346,0.04021028619146903,0.003936231528266637,0.007826309793758493,4,39,0.00518479394696955,0.04021028619146903,-0.003936231528266637,0.007826309793758493
clothes,-0.0004196367046752081,-0.2853697676637966,-0.1836675461455634,0.005150820721999485,-0.30334644548389766,-0.18746013800198488,0.009113242367732402,0.011084143244285239,0.005570457426674693,0.01797667782010104,0.0037925918564214733,7,39,0.017844522765230745,0.005570457426674693,-0.01797667782010104,-0.0037925918564214733
undertake,0.3506985678235651,-0.04542381449905224,0.23079305749150805,0.34815503777217605,-0.045282367547558044,0.22752867163832582,0.001983120952021832,0.0023906601153142184,0.0025435300513890757,0.0001414469514941924,0.003264385853182228,9,39,0.027145904289187867,-0.0025435300513890757,0.0001414469514941924,-0.003264385853182228
democratic,0.49110721939659385,0.06653360257052679,0.5412092668790308,0.5134018812220842,0.09837670104440441,0.5281543400744741,0.022397562367974872,0.023674641709378802,0.022294661825490336,0.03184309847387762,0.013054926804556666,10,39,0.043245078923459114,0.022294661825490336,0.03184309847387762,-0.013054926804556666
instrument,0.2140662689428377,-0.06698930305698064,0.16905622806810247,0.22162032614008292,-0.1195069400537225,0.21518718725594124,0.03540088446060862,0.04059241050348718,0.007554057197245223,0.05251763699674186,0.04613095918783877,10,39,0.03561674818442694,0.007554057197245223,-0.05251763699674186,0.04613095918783877
under,0.3498223863926389,-0.1778218959469655,-0.16341820227509743,0.42689371471998,-0.12066998748851225,-0.22436576887958096,0.06505693446342596,0.06562757592555177,0.0770713283273411,0.05715190845845326,0.06094756660448353,5,39,0.09824949017359279,0.0770713283273411,0.05715190845845326,-0.06094756660448353
slave,0.0834075637802325,-0.13560298590683723,0.1488700087579015,0.08353917430785415,-0.13681450219400235,0.14827653757329798,0.0006455326664634303,0.0007825814317590015,0.00013161052762165892,0.0012115162871651208,0.0005934711846035112,5,39,0.01498842968180879,0.00013161052762165892,-0.0012115162871651208,-0.0005934711846035112
directly,-0.0665131823524753,-0.5461055486011375,-0.08301498937061581,-0.06928160728231023,-0.5527516808380014,-0.08535020263577008,0.003916590143951043,0.0043699149990118445,0.002768424929834923,0.006646132236863944,0.0023352132651542623,8,39,0.046568461780014045,-0.002768424929834923,-0.006646132236863944,-0.0023352132651542623
oriental,0.10832884560963915,-0.2608129885803925,-0.0633857713780829,0.11702992442731558,-0.25698621492872675,-0.05713810613646517,0.006258505903653298,0.0065672493009838575,0.008701078817676428,0.003826773651665727,0.006247665241617739,8,39,0.02423601040477973,0.008701078817676428,0.003826773651665727,0.006247665241617739
strongly,0.6333021656661634,0.33334777700410756,0.7451776771824552,0.6351326297711772,0.3344328163347013,0.7468651221944197,0.0015343161491906954,0.0015679476880180391,0.0018304641050138626,0.001085039330593729,0.0016874450119644946,8,39,0.029404505688790255,0.0018304641050138626,0.001085039330593729,0.0016874450119644946
share,0.07817693256805112,-0.15332262764053667,-0.1050033719442757,0.07874713900234406,-0.16152053062302923,-0.08858577252210806,0.008395236279651047,0.010599816342352806,0.0005702064342929386,0.008197902982492566,0.01641759942216764,5,39,0.011107102178154827,0.0005702064342929386,-0.008197902982492566,0.01641759942216764
bodily,0.3728039935908191,-0.06856762315727474,0.13998914638847038,0.3491584097106297,-0.09301399877164204,0.11413183046375616,0.0246497584730903,0.02466670971535174,0.02364558388018939,0.0244463756143673,0.025857315924714214,6,39,0.0328484262227243,-0.02364558388018939,-0.0244463756143673,-0.025857315924714214
nineteenth,0.08144031953692502,-0.40967681251207066,-0.08366023562155987,0.08140042538969161,-0.4099542923976105,-0.08350123517864327,0.00015879149189661212,0.00018607146540183063,3.9894147233404675e-05,0.00027747988553983305,0.00015900044291659865,10,39,0.041636731009295644,-3.9894147233404675e-05,-0.00027747988553983305,0.00015900044291659865
condition,0.3201877891421064,-0.15813859510385658,0.15744718944680167,0.32148281940419593,-0.1539364794388446,0.16834326524231774,0.005464407240872539,0.006783788203835627,0.001295030262089547,0.004202115665011996,0.010896075795516075,9,39,0.040097485630085604,0.001295030262089547,0.004202115665011996,0.010896075795516075
step,0.2022269786227288,-0.11099826419692134,0.020490427252831594,0.2006998032017211,-0.10509812070513777,0.018516072450835884,0.003133891238262324,0.0036987400951463433,0.0015271754210076927,0.005900143491783569,0.0019743548019957105,4,39,0.015049803772494635,-0.0015271754210076927,0.005900143491783569,-0.0019743548019957105
system,0.17349096026604338,-0.15166156583467177,0.18007741210436984,0.17567674104879294,-0.1583524615067102,0.2000156190397335,0.009604961130050549,0.01220761809038006,0.002185780782749558,0.006690895672038427,0.01993820693536366,6,39,0.036000788674872,0.002185780782749558,-0.006690895672038427,0.01993820693536366
flood,0.0986188904501947,-0.006365284738903396,0.07013366623565362,0.09927303153325065,-0.02095472993581117,0.06428851089789404,0.007029580539241099,0.00908195376617198,0.000654141083055948,0.014589445196907774,0.005845155337759575,5,39,0.002068971752308951,0.000654141083055948,-0.014589445196907774,-0.005845155337759575
appreciation,0.46639673695220213,-0.11211304606026291,0.3143980924927176,0.455036082696095,-0.1370169182166919,0.3098266556298922,0.013611987758453833,0.01602253983717274,0.011360654256107106,0.02490387215642899,0.0045714368628254065,12,39,0.06780081467806502,-0.011360654256107106,-0.02490387215642899,-0.0045714368628254065
abstract,0.3805862152988106,-0.14920615849431831,0.26427547454091316,0.3780269468864719,-0.1350818399440848,0.2637040990516141,0.00575165415062374,0.008294027957203846,0.0025592684123386666,0.014124318550233522,0.0005713754892990308,8,39,0.04429653147219421,-0.0025592684123386666,0.014124318550233522,-0.0005713754892990308
flashing,0.07408617886178857,-0.07766341463414635,0.010874254742547405,0.4998881678839098,0.4997463433246594,0.49970570660661906,0.4973477329483329,0.5012203609766791,0.4258019890221212,0.5774097579588058,0.4888314518640717,8,39,0.003873622819521659,0.4258019890221212,0.5774097579588058,0.4888314518640717
govern,0.10046099464508097,-0.0627690315897822,0.36790653388111594,0.10122975375666556,-0.05800352263643027,0.3742066561166679,0.003944796766829499,0.0045823067822156355,0.0007687591115845827,0.004765508953351927,0.006300122235551986,6,39,0.03381232039423471,0.0007687591115845827,0.004765508953351927,0.006300122235551986
family,0.40656225435838156,-0.22982791461723728,0.0459748306159275,0.3998983451496564,-0.23594666104165188,0.041720598388879655,0.005678962620062536,0.005771921563051915,0.006663909208725172,0.006118746424414595,0.0042542322270478425,6,39,0.07180535552063734,-0.006663909208725172,-0.006118746424414595,-0.0042542322270478425
damp,-0.09754853260682496,-0.2451790494096004,-0.39345847327105105,-0.09344049733011474,-0.2399844234065352,-0.37005043215162997,0.01090356746639883,0.014045123497676153,0.00410803527671022,0.005194626003065195,0.023408041119421075,4,39,0.01024330743918107,0.00410803527671022,0.005194626003065195,0.023408041119421075
tongue,0.20296685870987774,-0.16603231616155742,-0.034677727720402056,0.2134238191663462,-0.17285482159910545,-0.031673011984808166,0.006761393876536795,0.00741446602000088,0.010456960456468462,0.006822505437548032,0.0030047157355938894,6,39,0.032353811886935924,0.010456960456468462,-0.006822505437548032,0.0030047157355938894
fancy,0.39597261367986036,-0.09333261512054236,0.23237125426333208,0.40180272382990656,-0.08438094636465353,0.22068560807479676,0.008822475031490118,0.009141059105677309,0.005830110150046197,0.008951668755888834,0.01168564618853532,5,39,0.040463144345737494,0.005830110150046197,0.008951668755888834,-0.01168564618853532
smart,0.4201297500194682,0.12489804995071244,0.3465443419597086,0.41447798748354525,0.1232411800999677,0.3349288085221,0.00630805527475876,0.007519048133573222,0.005651762535922922,0.00165686985074473,0.011615533437608627,5,39,0.013744076786681965,-0.005651762535922922,-0.00165686985074473,-0.011615533437608627
theatre,0.201668407450441,-0.23370613028041765,-0.02235258210927714,0.1977061066822794,-0.2416145802020196,-0.030254379945526128,0.006590849508670851,0.006847914928034888,0.00396230076816162,0.007908449921601945,0.007901797836248989,7,39,0.028166136509277656,-0.00396230076816162,-0.007908449921601945,-0.007901797836248989
trim,0.32380079834525194,-0.18365448033016651,0.12366069139796872,0.3750207412172981,-0.18888636646737042,0.15496046838553365,0.029250535332271673,0.03478759941818176,0.051219942872046176,0.005231886137203906,0.031299776987564934,4,39,0.06153337093117701,0.051219942872046176,-0.005231886137203906,0.031299776987564934
fold,0.14079358087497537,-0.282934561784793,-0.17319900482911837,0.14743294389519193,-0.2758763291100026,-0.17042726518438403,0.0054897784465804305,0.005819001359451348,0.00663936302021656,0.007058232674790388,0.0027717396447343445,4,39,0.03366423936912549,0.00663936302021656,0.007058232674790388,0.0027717396447343445
proud,0.35236440574843575,0.006207087906845234,0.19919939555497485,0.32699120076313687,0.005578645533374008,0.20064638052918554,0.0091495441109936,0.014677513828510623,0.02537320498529888,0.0006284423734712261,0.0014469849742106966,5,39,0.015127587956806793,-0.02537320498529888,-0.0006284423734712261,0.0014469849742106966
lack,-0.31404807240569244,-0.2232172778162494,-0.3527581404437569,-0.3130726339659031,-0.223266484626718,-0.35133729898393906,0.0008151622366919242,0.0009954382475326192,0.0009754384397893112,4.920681046860498e-05,0.0014208414598178565,4,39,0.0030553431621036524,0.0009754384397893112,-4.920681046860498e-05,0.0014208414598178565
scotch,0.06906345901754835,-0.20950746531167538,-0.011475553664572518,0.056733312495457065,-0.19351668989404722,-0.015548479525678071,0.010797949266941666,0.011892940998526863,0.01233014652209128,0.015990775417628167,0.004072925861105553,6,39,0.018369134929659973,-0.01233014652209128,0.015990775417628167,-0.004072925861105553
right,0.24286139003084223,-0.12750538240273235,0.3446849422905056,0.22880414267695817,-0.1236968560693636,0.35088189269912384,0.008020908031957008,0.009138075478770446,0.014057247353884056,0.003808526333368742,0.006196950408618229,5,39,0.04327355275133449,-0.014057247353884056,0.003808526333368742,0.006196950408618229
dependent,0.2475521744461612,-0.05344391554391269,0.22212159599561118,0.25579220623784027,-0.05910122053925261,0.21852055221807132,0.005832793521519618,0.006133806323046572,0.008240031791679064,0.0056573049953399235,0.003601043777539864,9,39,0.020095795494822093,0.008240031791679064,-0.0056573049953399235,-0.003601043777539864
ordinary,0.5128946707179943,-0.19422716253167746,0.11803815827130693,0.5326294447028095,-0.18243881902423142,0.11463697425310194,0.011641433836822057,0.013416338293376663,0.019734773984815157,0.011788343507446036,0.0034011840182049807,8,39,0.08143890471180151,0.019734773984815157,0.011788343507446036,-0.0034011840182049807
lot,0.29616247320137923,-0.008160380898603173,0.212590040055308,0.29889096023082384,-0.003620605153904957,0.21026121067935066,0.003199030716700052,0.0033405414503400255,0.002728487029444615,0.004539775744698216,0.0023288293759573253,3,39,0.021675350140568928,0.002728487029444615,0.004539775744698216,-0.0023288293759573253
resident,0.13946148360528476,-0.21927915081522378,0.11044985697992984,0.14326005597752992,-0.21163259485173425,0.11157682586845394,0.004190699074752928,0.004972223816552067,0.0037985723722451514,0.0076465559634895375,0.0011269688885240936,8,39,0.019082466224136327,0.0037985723722451514,0.0076465559634895375,0.0011269688885240936
gesture,0.28433256673778745,-0.06157085006578268,0.11840730392239315,0.28463765287176085,-0.061739118637551174,0.11740248126017311,0.0004927257893206453,0.0006140196641527646,0.0003050861339733979,0.00016826857176849286,0.0010048226622200451,7,39,0.019669704355004057,0.0003050861339733979,-0.00016826857176849286,-0.0010048226622200451
aspect,0.19864922463621706,-0.25260487007283916,0.06925241387630915,0.19717433331717005,-0.25313250702857876,0.06010416519736858,0.003716925651242394,0.005358611731030101,0.001474891319047017,0.0005276369557395966,0.009148248678940568,6,39,0.0403368964772851,-0.001474891319047017,-0.0005276369557395966,-0.009148248678940568
stable,0.14493158145789128,-0.24135370010363658,0.08629100621428187,0.1546638769586461,-0.24200626648350404,0.08547278891494534,0.0037343597266529436,0.005651339019591716,0.009732295500754828,0.0006525663798674641,0.0008182172993365378,6,39,0.032745325204702025,0.009732295500754828,-0.0006525663798674641,-0.0008182172993365378
burden,-0.07084240756774306,-0.1779962314590416,0.10577300325672256,-0.061970965816482926,-0.18205856181387114,0.10693471533351204,0.004698494727626387,0.005673170236799691,0.008871441751260131,0.0040623303548295575,0.0011617120767894729,6,39,0.013291474470851538,0.008871441751260131,-0.0040623303548295575,0.0011617120767894729
attempt,0.24953975134850587,0.17646024627172846,0.38856454974474397,0.24949233302949325,0.17649734323465419,0.3885427415173144,3.544116978930941e-05,3.6969719230362134e-05,4.7418319012615395e-05,3.709696292572562e-05,2.1808227429587212e-05,7,39,0.00772247492127481,-4.7418319012615395e-05,3.709696292572562e-05,-2.1808227429587212e-05
plump,0.1776454959601909,-0.22139626547053612,0.026419998698479722,0.1783668991762769,-0.2094744110682794,0.059828213563826324,0.015350490827896435,0.020483813572981253,0.0007214032160859918,0.01192185440225671,0.033408214865346605,5,39,0.0201405962867802,0.0007214032160859918,0.01192185440225671,0.033408214865346605
mad,-0.24469024039413728,0.25692017786661386,-0.012591835227562133,-0.42414602672980156,0.22463579276973997,-0.14206008221686053,0.11373613947394552,0.1291106602220447,0.17945578633566428,0.0322843850968739,0.1294682469892984,3,39,0.05829405422386367,-0.17945578633566428,-0.0322843850968739,-0.1294682469892984
organize,0.4512972034860073,-0.05745562851536669,0.3339199453703509,0.4566975942919135,-0.09735500353061932,0.3397349723718835,0.017038264274230455,0.023487151711044308,0.005400390805906152,0.03989937501525263,0.00581502700153258,8,39,0.06377716897533071,0.005400390805906152,-0.03989937501525263,0.00581502700153258
refrain,0.009418879552739477,-0.18457781166305276,-0.06677984231599356,-0.0085418909722066,-0.15488561040497006,-0.049274063604309054,0.021719583498237757,0.022440056310852743,0.017960770524946077,0.029692201258082696,0.017505778711684503,7,39,0.004067637683342669,-0.017960770524946077,0.029692201258082696,0.017505778711684503
police,0.20789412626174347,0.015230909114653857,0.3323778398589191,0.20769140917854692,0.014891788822985011,0.3319661971170093,0.00031782670559173283,0.0003294169268107412,0.0002027170831965519,0.00033912029166884537,0.0004116427419098012,6,39,0.017061641168143744,-0.0002027170831965519,-0.00033912029166884537,-0.0004116427419098012
secondary,0.22239707197774383,-0.1594683677803947,-0.048452814150992805,0.20963033956054886,-0.16340229708048307,-0.04019621588830603,0.00831908665999004,0.009067095661819409,0.012766732417194976,0.0039339293000883735,0.008256598262686772,9,39,0.020401574490779097,-0.012766732417194976,-0.0039339293000883735,0.008256598262686772
few,-0.03307245448760507,-0.4259551795583315,-0.26213231385516217,-0.03487190582522816,-0.4391608154454316,-0.2766852840881993,0.009852685819253448,0.011393211237440259,0.0017994513376230897,0.013205635887100109,0.014552970233037144,3,39,0.030030194621691656,-0.0017994513376230897,-0.013205635887100109,-0.014552970233037144
plan,0.2802189618471442,-0.01672520636014663,0.18814048931889193,0.28176340143649875,-0.018096593384567913,0.16972931268954258,0.007109001081041736,0.010696376658990907,0.0015444395893545737,0.0013713870244212827,0.01841117662934935,4,39,0.01636579424855819,0.0015444395893545737,-0.0013713870244212827,-0.01841117662934935
circulation,0.21658326604824923,-0.010140662893269106,0.1770615288705103,0.27894633554445863,-0.009360617477817869,0.24016246662237975,0.042081350887843365,0.05122333209584773,0.0623630694962094,0.0007800454154512377,0.06310093775186945,11,39,0.017249288176027965,0.0623630694962094,0.0007800454154512377,0.06310093775186945
acknowledge,0.47131566630934896,-0.09390065937142988,0.2824081320921541,0.4793026314646943,-0.10028199250312952,0.2955621889060348,0.009174118366975237,0.009618423910967778,0.00798696515534536,0.00638133313169964,0.01315405681388071,11,39,0.052647007417924364,0.00798696515534536,-0.00638133313169964,0.01315405681388071
be,0.1948017309487794,-0.28036181282863787,0.04298637401055091,0.1925618827026885,-0.2790642034600597,0.03803230285904145,0.002830509588726162,0.0032271520578345037,0.0022398482460908864,0.0012976093685781454,0.004954071151509455,2,39,0.03833300111448369,-0.0022398482460908864,0.0012976093685781454,-0.004954071151509455
qualified,0.299714266001269,-0.1323583904037119,0.4239572300826022,0.3016390485723636,-0.13201181315241514,0.42423334378230254,0.0008491578406972325,0.0011403424211274232,0.0019247825710946298,0.000346577251296748,0.00027611369970031996,9,39,0.0567222871092713,0.0019247825710946298,0.000346577251296748,0.00027611369970031996
examination,0.08548068867488501,0.039658529110760184,0.26687961763700147,0.08957821692114051,0.062488261913375864,0.2650371879515675,0.009589896911435051,0.013433552331301607,0.004097528246255505,0.02282973280261568,0.0018424296854339661,11,39,0.007052040282493421,0.004097528246255505,0.02282973280261568,-0.0018424296854339661
huh,-0.10494420076279201,0.3419961203544735,0.010895213989898919,-0.11920345165897159,0.3247893824072962,-0.001621112214529416,0.014660771682595074,0.014788018670066308,0.014259250896179576,0.01720673794717731,0.012516326204428335,3,39,0.03519663158004986,-0.014259250896179576,-0.01720673794717731,-0.012516326204428335
liquor,-0.06602338745420126,0.23006119856037183,-0.05730269605422291,-0.060457840840314726,0.20848552371872206,-0.06327540103480714,0.011037975478706843,0.013318636801728099,0.005565546613886536,0.021575674841649767,0.005972704980584227,6,39,0.015123163346412742,0.005565546613886536,-0.021575674841649767,-0.005972704980584227
border,0.0662858122075162,-0.26900873699680206,-0.0005024593036398609,0.060366020461373585,-0.3015097063440674,0.021895556093189356,0.020272925496745715,0.02304364002312552,0.005919791746142614,0.03250096934726532,0.022398015396829216,6,39,0.018844892712713945,-0.005919791746142614,-0.03250096934726532,0.022398015396829216
pool,0.2532521512438197,-0.2930490693374445,-0.028462620775584983,0.25878403807321426,-0.2820516488952621,-0.004090865662590187,0.013633687461523923,0.015764173258406216,0.005531886829394539,0.010997420442182437,0.024371755112994796,4,39,0.053684716390234026,0.005531886829394539,0.010997420442182437,0.024371755112994796
terror,-0.5461589668353137,0.5832726152694522,0.0034545246338057133,-0.5353190904980912,0.573346334290778,0.001483115374875988,0.0075791888582754765,0.008561939568813822,0.010839876337222498,0.009926280978674207,0.0019714092589297252,6,39,0.18961038087278506,0.010839876337222498,-0.009926280978674207,-0.0019714092589297252
text,0.273752308305412,-0.2836686772913877,0.08752786972661347,0.2761251721305131,-0.2642556825409032,0.1049010808845933,0.013053023244521816,0.015103237112780025,0.0023728638251011014,0.019412994750484525,0.017373211157979823,4,39,0.05106584716259455,0.0023728638251011014,0.019412994750484525,0.017373211157979823
chemical,0.2081548166037809,-0.09939022232653831,0.22418832515504677,0.22357711417728776,-0.09979790729031629,0.2487536538719214,0.013465103751386482,0.016747824181502807,0.015422297573506855,0.00040768496377797947,0.024565328716874613,8,39,0.03780929055737489,0.015422297573506855,-0.00040768496377797947,0.024565328716874613
necessary,0.44082322855370837,-0.24555112442746507,0.29594209880155287,0.4377252888527362,-0.24772963930269581,0.2934901715545715,0.0025761272743947496,0.0026048099532051997,0.003097939700972163,0.0021785148752307415,0.0024519272469813447,9,39,0.08649060362489792,-0.003097939700972163,-0.0021785148752307415,-0.0024519272469813447
continue,0.1948207945825613,0.23687386231700566,0.2970038225517756,0.18564817871722125,0.24083458825165416,0.2868983763241713,0.007746262675864275,0.008204557172723925,0.009172615865340045,0.003960725934648496,0.010105446227604287,8,39,0.003934789132393036,-0.009172615865340045,0.003960725934648496,-0.010105446227604287
loss,-0.051429107263575566,-0.04361940817547011,-0.02864853943722209,-0.05019965915924429,-0.043013893065807725,-0.028346800173786633,0.0007122341591430381,0.0008101929343005865,0.0012294481043312738,0.0006055151096623843,0.00030173926343545626,4,39,6.373334742090291e-05,0.0012294481043312738,0.0006055151096623843,0.00030173926343545626
either,0.028364893279261547,-0.14832416375190216,-0.002129202715995135,0.026872471460086235,-0.15287526990584513,-0.008963471349547752,0.004292598868890299,0.004818267941434601,0.0014924218191753116,0.004551106153942969,0.006834268633552618,6,39,0.006493240043670472,-0.0014924218191753116,-0.004551106153942969,-0.006834268633552618
momentum,0.027848865834181197,0.1687667861413211,-0.07587175715516785,0.03323527122839975,0.16830991626282535,-0.07148507002252152,0.003409987468453541,0.004019333160134413,0.0053864053942185505,0.000456869878495747,0.004386687132646325,8,39,0.007992273384650242,0.0053864053942185505,-0.000456869878495747,0.004386687132646325
obscure,0.22852595588266317,-0.14852669369598637,-0.09198064428453413,0.14829387077374123,-0.13680930936757552,-0.15631229478091946,0.05209370664457271,0.05975797250022811,0.08023208510892194,0.011717384328410851,0.06433165049638533,7,39,0.017224036523735286,-0.08023208510892194,0.011717384328410851,-0.06433165049638533
taxi,0.20038822605037915,-0.08895159720598848,0.20912227188411253,0.19736274097244427,-0.08823570302309408,0.2146240015742481,0.003081036316988283,0.003648519974876931,0.003025485077934875,0.0007158941828944027,0.0055017296901355706,4,39,0.020302488550027465,-0.003025485077934875,0.0007158941828944027,0.0055017296901355706
participate,0.3273603519752731,0.09888463039908746,-0.12489076797898421,0.3272269616564993,0.0986477190941958,-0.1244256980399166,0.00027845718757768995,0.0003110251821275345,0.00013339031877379615,0.0002369113048916599,0.00046506993906761385,11,39,0.03395270383861385,-0.00013339031877379615,-0.0002369113048916599,0.00046506993906761385
objection,-0.049333333333333305,0.11899999999999997,0.091,-0.04938475623289315,0.11888731041230492,0.09084269973356277,0.00010713758456404089,0.00011559502814458968,5.1422899559845636e-05,0.00011268958769504456,0.0001573002664372325,9,39,0.0054237283950617264,-5.1422899559845636e-05,-0.00011268958769504456,-0.0001573002664372325
